label,subclass,target_name,run_id,group_id,frame_id,trajectory,tilt,roll,source_image,json_label,crop_type,x_min,y_min,x_max,y_max,file
UXO,mortar_shell,15cm_mortar,2023-09-21_102909,15cm_mortar/2023-09-21_102909,0452,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_102909\gopro\0452.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_102909\labels\0452.json,bbox_x3_margin,540,619,1401,863,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_102909__0452.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_102909,15cm_mortar/2023-09-21_102909,0627,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_102909\gopro\0627.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_102909\labels\0627.json,bbox_x3_margin,627,507,1239,915,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_102909__0627.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_102909,15cm_mortar/2023-09-21_102909,0801,L to R (z: 500),-34°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_102909\gopro\0801.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_102909\labels\0801.json,bbox_x3_margin,853,477,1163,1020,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_102909__0801.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103140,15cm_mortar/2023-09-21_103140,0084,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\gopro\0084.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\labels\0084.json,bbox_x3_margin,729,552,1248,1026,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103140__0084.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103140,15cm_mortar/2023-09-21_103140,0262,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\gopro\0262.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\labels\0262.json,bbox_x3_margin,880,79,1190,842,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103140__0262.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103140,15cm_mortar/2023-09-21_103140,0440,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\gopro\0440.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\labels\0440.json,bbox_x3_margin,890,233,1147,1012,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103140__0440.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103140,15cm_mortar/2023-09-21_103140,0619,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\gopro\0619.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\labels\0619.json,bbox_x3_margin,813,444,1155,1008,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103140__0619.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103140,15cm_mortar/2023-09-21_103140,0797,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\gopro\0797.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103140\labels\0797.json,bbox_x3_margin,769,643,1262,887,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103140__0797.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103407,15cm_mortar/2023-09-21_103407,0065,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\gopro\0065.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\labels\0065.json,bbox_x3_margin,724,531,1234,918,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103407__0065.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103407,15cm_mortar/2023-09-21_103407,0247,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\gopro\0247.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\labels\0247.json,bbox_x3_margin,796,545,1262,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103407__0247.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103407,15cm_mortar/2023-09-21_103407,0429,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\gopro\0429.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\labels\0429.json,bbox_x3_margin,919,471,1181,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103407__0429.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103407,15cm_mortar/2023-09-21_103407,0612,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\gopro\0612.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\labels\0612.json,bbox_x3_margin,810,336,1173,927,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103407__0612.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103407,15cm_mortar/2023-09-21_103407,0794,L to R (z: 500),-34°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\gopro\0794.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103407\labels\0794.json,bbox_x3_margin,781,673,1247,935,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103407__0794.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103728,15cm_mortar/2023-09-21_103728,0090,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\gopro\0090.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\labels\0090.json,bbox_x3_margin,736,439,1112,929,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103728__0090.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103728,15cm_mortar/2023-09-21_103728,0263,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\gopro\0263.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\labels\0263.json,bbox_x3_margin,592,560,1244,910,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103728__0263.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103728,15cm_mortar/2023-09-21_103728,0436,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\gopro\0436.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\labels\0436.json,bbox_x3_margin,523,668,1265,835,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103728__0436.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103728,15cm_mortar/2023-09-21_103728,0609,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\gopro\0609.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\labels\0609.json,bbox_x3_margin,621,520,1209,896,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103728__0609.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103728,15cm_mortar/2023-09-21_103728,0782,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\gopro\0782.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103728\labels\0782.json,bbox_x3_margin,788,472,1069,986,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103728__0782.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103927,15cm_mortar/2023-09-21_103927,0074,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\gopro\0074.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\labels\0074.json,bbox_x3_margin,714,435,1077,933,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103927__0074.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103927,15cm_mortar/2023-09-21_103927,0269,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\gopro\0269.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\labels\0269.json,bbox_x3_margin,595,553,1247,932,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103927__0269.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103927,15cm_mortar/2023-09-21_103927,0464,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\gopro\0464.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\labels\0464.json,bbox_x3_margin,570,625,1296,845,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103927__0464.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103927,15cm_mortar/2023-09-21_103927,0659,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\gopro\0659.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\labels\0659.json,bbox_x3_margin,655,473,1193,910,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103927__0659.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_103927,15cm_mortar/2023-09-21_103927,0854,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\gopro\0854.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_103927\labels\0854.json,bbox_x3_margin,834,474,1107,996,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_103927__0854.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_104749,15cm_mortar/2023-09-21_104749,0072,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\gopro\0072.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\labels\0072.json,bbox_x3_margin,781,438,1115,936,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_104749__0072.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_104749,15cm_mortar/2023-09-21_104749,0253,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\gopro\0253.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\labels\0253.json,bbox_x3_margin,628,533,1235,928,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_104749__0253.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_104749,15cm_mortar/2023-09-21_104749,0434,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\gopro\0434.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\labels\0434.json,bbox_x3_margin,554,665,1288,853,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_104749__0434.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_104749,15cm_mortar/2023-09-21_104749,0615,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\gopro\0615.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\labels\0615.json,bbox_x3_margin,607,539,1235,886,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_104749__0615.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_104749,15cm_mortar/2023-09-21_104749,0796,L to R (z: 250),-42°,0°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\gopro\0796.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_104749\labels\0796.json,bbox_x3_margin,806,469,1132,962,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_104749__0796.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105017,15cm_mortar/2023-09-21_105017,0080,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\gopro\0080.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\labels\0080.json,bbox_x3_margin,756,383,1212,823,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105017__0080.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105017,15cm_mortar/2023-09-21_105017,0249,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\gopro\0249.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\labels\0249.json,bbox_x3_margin,865,300,1199,936,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105017__0249.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105017,15cm_mortar/2023-09-21_105017,0418,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\gopro\0418.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\labels\0418.json,bbox_x3_margin,915,191,1164,877,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105017__0418.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105017,15cm_mortar/2023-09-21_105017,0587,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\gopro\0587.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\labels\0587.json,bbox_x3_margin,803,356,1198,866,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105017__0587.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105017,15cm_mortar/2023-09-21_105017,0756,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\gopro\0756.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105017\labels\0756.json,bbox_x3_margin,771,546,1272,774,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105017__0756.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105230,15cm_mortar/2023-09-21_105230,0072,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\gopro\0072.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\labels\0072.json,bbox_x3_margin,826,125,1229,631,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105230__0072.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105230,15cm_mortar/2023-09-21_105230,0263,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\gopro\0263.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\labels\0263.json,bbox_x3_margin,861,503,1248,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105230__0263.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105230,15cm_mortar/2023-09-21_105230,0454,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\gopro\0454.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\labels\0454.json,bbox_x3_margin,913,390,1133,1026,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105230__0454.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105230,15cm_mortar/2023-09-21_105230,0646,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\gopro\0646.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\labels\0646.json,bbox_x3_margin,784,481,1184,902,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105230__0646.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105230,15cm_mortar/2023-09-21_105230,0837,L to R (z: 250),-42°,90°,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\gopro\0837.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105230\labels\0837.json,bbox_x3_margin,783,632,1284,865,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105230__0837.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105856,15cm_mortar/2023-09-21_105856,0150,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\gopro\0150.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\labels\0150.json,bbox_x3_margin,857,562,1498,851,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105856__0150.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105856,15cm_mortar/2023-09-21_105856,0201,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\gopro\0201.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\labels\0201.json,bbox_x3_margin,912,495,1794,834,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105856__0201.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105856,15cm_mortar/2023-09-21_105856,0252,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\gopro\0252.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\labels\0252.json,bbox_x3_margin,1010,415,1920,818,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105856__0252.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105856,15cm_mortar/2023-09-21_105856,0304,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\gopro\0304.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\labels\0304.json,bbox_x3_margin,1184,342,1920,798,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105856__0304.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_105856,15cm_mortar/2023-09-21_105856,0355,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\gopro\0355.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_105856\labels\0355.json,bbox_x3_margin,1442,410,1920,736,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_105856__0355.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110049,15cm_mortar/2023-09-21_110049,0058,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\gopro\0058.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\labels\0058.json,bbox_x3_margin,851,215,1060,901,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110049__0058.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110049,15cm_mortar/2023-09-21_110049,0106,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\gopro\0106.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\labels\0106.json,bbox_x3_margin,827,303,1063,1071,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110049__0106.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110049,15cm_mortar/2023-09-21_110049,0154,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\gopro\0154.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\labels\0154.json,bbox_x3_margin,831,429,1059,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110049__0154.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110049,15cm_mortar/2023-09-21_110049,0202,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\gopro\0202.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\labels\0202.json,bbox_x3_margin,813,591,1062,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110049__0202.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110049,15cm_mortar/2023-09-21_110049,0250,"flyby (z: 250, y: 1250)",-60°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\gopro\0250.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110049\labels\0250.json,bbox_x3_margin,805,786,1049,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110049__0250.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110229,15cm_mortar/2023-09-21_110229,0125,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\gopro\0125.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\labels\0125.json,bbox_x3_margin,859,134,1055,754,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110229__0125.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110229,15cm_mortar/2023-09-21_110229,0181,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\gopro\0181.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\labels\0181.json,bbox_x3_margin,834,237,1062,960,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110229__0181.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110229,15cm_mortar/2023-09-21_110229,0237,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\gopro\0237.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\labels\0237.json,bbox_x3_margin,823,347,1067,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110229__0237.jpg
UXO,mortar_shell,15cm_mortar,2023-09-21_110229,15cm_mortar/2023-09-21_110229,0294,"flyby (z: 250, y: 1250)",-90°,,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\gopro\0294.jpg,C:\Users\stephenxxy\Desktop\project\recordings\15cm_mortar\2023-09-21_110229\labels\0294.json,bbox_x3_margin,816,535,1065,1080,C:\Users\stephenxxy\Desktop\project\uxo_project\aux_recordings_optical_v1\UXO\mortar_shell\15cm_mortar__2023-09-21_110229__0294.jpg
